conversation_id,customer_text,brand_reply_text,created_at,brand,customer_text_clean
100666,"@AmazonHelp Where is my package? Order #784-4469093-9688672 was supposed to arrive on Friday, still nothing!","Hi there, we're sorry to hear your order #784-4469093-9688672 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Mon Oct 16 02:59:00 +0000 2017,AmazonHelp,"where is my package? order order number was supposed to arrive on friday, still nothing!"
100668,@AmazonHelp Website gives error 500 internal server error when trying to view my order history.,"Hello! Please try accessing the site in an incognito window or restarting your device. If the bug persists, DM us your app version and device model.",Wed Oct 11 12:28:00 +0000 2017,AmazonHelp,website gives error 500 internal server error when trying to view my order history.
100670,@AmazonHelp I was told my refund of $217.50 for order #936-6788681-9168181 would be in my account in 3-5 days. It's been 10 days.,Apologies for the inconvenience! Please DM us your account details so we can check on return #936-6788681-9168181 and expedite your refund.,Wed Oct 11 20:13:00 +0000 2017,AmazonHelp,i was told my refund of currency amount for order order number would be in my account in 3-5 days. it's been 10 days.
100672,"@AmazonHelp Every time I try to log in, it loops back to the login screen without an error message.","Hello! If you suspect unauthorized access, please visit amzn.to/security immediately. You can also DM us your associated phone or email.",Fri Oct 06 12:48:00 +0000 2017,AmazonHelp,"every time i try to log in, it loops back to the login screen without an error message."
100674,@AmazonHelp Why was my credit card charged $180.50 when my order total was only $5.00?,"Hello, duplicate charges are often pending authorizations that drop off in 2-3 business days. Please DM us your order #590-4535025-3705263 to confirm.",Tue Oct 24 16:57:00 +0000 2017,AmazonHelp,why was my credit card charged currency amount when my order total was only currency amount ?
100676,@AmazonHelp WORST CUSTOMER SERVICE EVER! Representative hung up on me after waiting 45 minutes on hold!,We hear your frustration and apologize for the breakdown in communication. Please DM us your order #250-1938047-3790745 so we can urgently review this with our leadership team.,Wed Oct 11 05:35:00 +0000 2017,AmazonHelp,worst customer service ever! representative hung up on me after waiting 45 minutes on hold!
100678,@AmazonHelp Why was my credit card charged $71.50 when my order total was only $24.00?,We apologize for the billing confusion. Please reach out via DM with the last 4 digits of the card and transaction date so we can inspect.,Mon Oct 16 23:18:00 +0000 2017,AmazonHelp,why was my credit card charged currency amount when my order total was only currency amount ?
100680,"@AmazonHelp Charged $113.49 annual subscription fee by mistake, please reverse this charge.","Hello, duplicate charges are often pending authorizations that drop off in 2-3 business days. Please DM us your order #170-4855635-7345333 to confirm.",Thu Oct 05 18:12:00 +0000 2017,AmazonHelp,"charged currency amount annual subscription fee by mistake, please reverse this charge."
100682,@AmazonHelp Locked out of my account. The OTP verification code is not being sent to my phone.,"Hi there, please ensure SMS isn't blocked by your carrier, or try clearing browser cache. If the issue persists, send us a DM.",Fri Oct 20 12:30:00 +0000 2017,AmazonHelp,locked out of my account. the otp verification code is not being sent to my phone.
100684,@AmazonHelp Is the manufacturer warranty valid if I buy an electronic item through third party sellers?,"Hello! Our standard return policy is 30 days, but extended holiday return windows often apply. Let us know if you have a specific item in mind!",Thu Oct 12 23:01:00 +0000 2017,AmazonHelp,is the manufacturer warranty valid if i buy an electronic item through third party sellers?
100686,@AmazonHelp Your iOS app keeps crashing every time I tap the checkout button. Version 18.2.,"Hi! Thanks for bringing this to our attention. Have you tried reinstalling the app or clearing your cache? If so, please DM us your device OS version.",Sun Oct 01 16:52:00 +0000 2017,AmazonHelp,your ios app keeps crashing every time i tap the checkout button. version 18.2.
100688,@AmazonHelp Can you explain the invoice breakdown for #804-6299951-7859282? There's an extra charge of $107.00.,We apologize for the billing confusion. Please reach out via DM with the last 4 digits of the card and transaction date so we can inspect.,Wed Oct 25 18:35:00 +0000 2017,AmazonHelp,can you explain the invoice breakdown for order number ? there's an extra charge of currency amount .
100690,@AmazonHelp Payment declined on my card even though there are sufficient funds available.,"Sorry for the unexpected charge! If you did not intend to renew Prime, please DM us your email and we can help reverse eligible fees.",Sun Oct 15 07:57:00 +0000 2017,AmazonHelp,payment declined on my card even though there are sufficient funds available.
100692,@AmazonHelp I was told my refund of $233.00 for order #822-7679508-3316405 would be in my account in 3-5 days. It's been 10 days.,"Hello! Once an item is received at our fulfillment center, refunds usually take 3-5 business days. Please DM us your order #822-7679508-3316405 to check status.",Tue Oct 24 12:15:00 +0000 2017,AmazonHelp,i was told my refund of currency amount for order order number would be in my account in 3-5 days. it's been 10 days.
100694,@AmazonHelp Checkout page freezes when selecting saved shipping address.,We're sorry for the app crash. Please ensure you are running the latest app update. DM us if you need further technical troubleshooting.,Wed Oct 04 07:00:00 +0000 2017,AmazonHelp,checkout page freezes when selecting saved shipping address.
100696,@AmazonHelp Can someone check on order #181-1633429-7447920? It's a birthday gift and now it's late.,So sorry for the delay on #181-1633429-7447920! Please DM us your order details and we will check the transit status directly for you.,Tue Oct 10 13:20:00 +0000 2017,AmazonHelp,can someone check on order order number ? it's a birthday gift and now it's late.
100698,@AmazonHelp Absolute scam. Stole my money and refusing to help. Give me someone who actually has authority.,We are very sorry to hear this and take feedback like this seriously. Please send us a direct message with your account details and phone number so we can escalate to a supervisor.,Sun Oct 01 09:19:00 +0000 2017,AmazonHelp,absolute scam. stole my money and refusing to help. give me someone who actually has authority.
100700,"@AmazonHelp Where is my package? Order #382-7701385-6924499 was supposed to arrive last week, still nothing!","Hi there, we're sorry to hear your order #382-7701385-6924499 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Thu Oct 26 09:19:00 +0000 2017,AmazonHelp,"where is my package? order order number was supposed to arrive last week, still nothing!"
100702,"@AmazonHelp Wishlist won't let me remove deleted items, says 'Failed to update wishlist'.","Hi! Thanks for bringing this to our attention. Have you tried reinstalling the app or clearing your cache? If so, please DM us your device OS version.",Mon Oct 09 08:12:00 +0000 2017,AmazonHelp,"wishlist won't let me remove deleted items, says 'failed to update wishlist'."
100704,@AmazonHelp Unable to sign in to my account from my new laptop. Says suspicious activity detected.,"Hi there, please ensure SMS isn't blocked by your carrier, or try clearing browser cache. If the issue persists, send us a DM.",Fri Oct 27 00:08:00 +0000 2017,AmazonHelp,unable to sign in to my account from my new laptop. says suspicious activity detected.
100706,@AmazonHelp Website gives error 500 internal server error when trying to view my order history.,"Hello! Please try accessing the site in an incognito window or restarting your device. If the bug persists, DM us your app version and device model.",Wed Oct 18 18:59:00 +0000 2017,AmazonHelp,website gives error 500 internal server error when trying to view my order history.
100708,"@AmazonHelp The mobile app is not loading product images, just showing blank white boxes.","Hello! Please try accessing the site in an incognito window or restarting your device. If the bug persists, DM us your app version and device model.",Thu Oct 19 12:45:00 +0000 2017,AmazonHelp,"the mobile app is not loading product images, just showing blank white boxes."
100710,@AmazonHelp Carrier marked order #282-8995273-6265911 as delivered at front door but there is no package anywhere.,So sorry for the delay on #282-8995273-6265911! Please DM us your order details and we will check the transit status directly for you.,Tue Oct 10 11:06:00 +0000 2017,AmazonHelp,carrier marked order order number as delivered at front door but there is no package anywhere.
